3,Non-Specific,hESC,1000,0.8000,1.0000,0.8527,0.0831
4,Non-Specific,hESC,1000,0.8000,1.0000,0.8387,0.0750
5,Non-Specific,hESC,1000,0.8000,1.0000,0.8414,0.0685
6,Non-Specific,hESC,1000,0.8000,1.0000,0.8349,0.0709
7,Non-Specific,hESC,1000,0.8000,1.0000,0.8091,0.0647
8,Non-Specific,hESC,1000,0.8000,1.0000,0.8353,0.0701
9,Non-Specific,hESC,1000,0.8000,1.0000,0.8382,0.0785
0,STRING,hHEP,500,0.0000,1.0000,0.9461,0.3428
1,STRING,hHEP,500,0.0000,1.0000,0.9470,0.3470
2,STRING,hHEP,500,0.0000,1.0000,0.9484,0.3590
3,STRING,hHEP,500,0.0000,1.0000,0.9465,0.3268
4,STRING,hHEP,500,0.0000,1.0000,0.9445,0.3408
5,STRING,hHEP,500,0.0000,1.0000,0.9461,0.3571
6,STRING,hHEP,500,0.0000,1.0000,0.9462,0.3702
7,STRING,hHEP,500,0.0000,1.0000,0.9457,0.3476
8,STRING,hHEP,500,0.0000,1.0000,0.9442,0.3433
9,STRING,hHEP,500,0.0000,1.0000,0.9474,0.3663
0,STRING,hHEP,1000,0.0000,1.0000,0.9424,0.3524
1,STRING,hHEP,1000,0.0000,1.0000,0.9420,0.3456
2,STRING,hHEP,1000,0.0000,1.0000,0.9417,0.3493
3,STRING,hHEP,1000,0.0000,1.0000,0.9435,0.3628
4,STRING,hHEP,1000,0.0000,1.0000,0.9417,0.3446
5,STRING,hHEP,1000,0.0000,1.0000,0.9397,0.3240
6,STRING,hHEP,1000,0.0000,1.0000,0.9410,0.3422
7,STRING,hHEP,1000,0.0000,1.0000,0.9417,0.3330
8,STRING,hHEP,1000,0.0000,1.0000,0.9408,0.3570
9,STRING,hHEP,1000,0.0000,1.0000,0.9408,0.3273
0,Specific,hHEP,500,0.0000,1.0000,0.8977,0.8367
1,Specific,hHEP,500,0.0000,1.0000,0.8961,0.8323
2,Specific,hHEP,500,0.0000,1.0000,0.8982,0.8384
3,Specific,hHEP,500,0.0000,1.0000,0.8992,0.8384
4,Specific,hHEP,500,0.0000,1.0000,0.8987,0.8379
5,Specific,hHEP,500,0.0000,1.0000,0.8968,0.8339
6,Specific,hHEP,500,0.0000,1.0000,0.8962,0.8310
